index,session_id,total_pages,avg_scroll_depth,avg_mouse_movements,avg_time_on_page,user_id,first_timestamp,last_timestamp,session_duration_sec,requests_per_sec,bot_score,classification,actual_label,if_baseline_pred,if_baseline_bot,pages_per_min,scroll_per_sec,if_pred,if_anomaly_score,if_bot,svm_pred,svm_bot,final_bot
923,S000924,17,26.176470588235293,8.823529411764707,14.764705882352942,M0924,2024-01-27 18:00:06.000000,2024-01-27 18:02:24.000000,138.0,0.1231884057971014,50,Suspicious,Bot,1,0,7.391304347826088,0.1896845694799659,-1,-0.717576405435798,1,-1,1,1
924,S000925,10,29.0,7.8,21.0,M0925,2024-01-10 06:00:07.000000,2024-01-10 06:01:20.000000,73.0,0.136986301369863,50,Suspicious,Bot,-1,1,8.219178082191782,0.3972602739726027,-1,-0.7107604578263025,1,-1,1,1
925,S000926,18,25.55555555555556,10.38888888888889,20.38888888888889,M0926,2024-01-09 22:00:09.000000,2024-01-09 22:03:04.000000,175.0,0.1028571428571428,50,Suspicious,Bot,1,0,6.171428571428572,0.14603174603174607,-1,-0.7192776773067766,1,-1,1,1
926,S000927,9,22.88888888888889,10.444444444444445,18.55555555555556,M0927,2024-01-01 04:00:10.000000,2024-01-01 04:01:27.000000,77.0,0.1168831168831168,50,Suspicious,Bot,1,0,7.012987012987012,0.2972582972582973,-1,-0.7127927121469195,1,-1,1,1
927,S000928,9,25.22222222222222,8.444444444444445,20.77777777777778,M0928,2024-01-17 20:00:03.000000,2024-01-17 20:01:33.000000,90.0,0.1,50,Suspicious,Bot,-1,1,6.0,0.2802469135802469,-1,-0.7126016139907908,1,-1,1,1
928,S000929,16,27.75,9.1875,19.0625,M0929,2024-01-22 00:00:03.000000,2024-01-22 00:02:10.000000,127.0,0.1259842519685039,50,Suspicious,Bot,1,0,7.559055118110236,0.21850393700787402,-1,-0.7159919209945729,1,-1,1,1
929,S000930,16,21.5625,10.9375,14.5,M0930,2024-01-16 02:00:08.000000,2024-01-16 02:02:25.000000,137.0,0.1167883211678832,50,Suspicious,Bot,1,0,7.007299270072993,0.1573905109489051,-1,-0.7185480674526286,1,-1,1,1
930,S000931,18,29.33333333333333,10.11111111111111,17.72222222222222,M0931,2024-01-06 08:00:04.000000,2024-01-06 08:02:26.000000,142.0,0.1267605633802817,50,Suspicious,Bot,1,0,7.605633802816901,0.2065727699530516,-1,-0.7159919209945729,1,-1,1,1
931,S000932,9,29.33333333333333,7.222222222222222,16.333333333333332,M0932,2024-01-24 20:00:04.000000,2024-01-24 20:01:15.000000,71.0,0.1267605633802817,50,Suspicious,Bot,-1,1,7.605633802816901,0.4131455399061032,-1,-0.7107604578263025,1,-1,1,1
932,S000933,17,23.58823529411765,11.058823529411764,18.11764705882353,M0933,2024-01-05 17:00:13.000000,2024-01-05 17:02:38.000000,145.0,0.1172413793103448,50,Suspicious,Bot,1,0,7.03448275862069,0.16267748478701827,-1,-0.7183050286695452,1,-1,1,1
933,S000934,15,20.933333333333334,10.466666666666669,20.0,M0934,2024-01-08 13:00:14.000000,2024-01-08 13:02:33.000000,139.0,0.1079136690647482,50,Suspicious,Bot,-1,1,6.474820143884892,0.15059952038369304,-1,-0.7192776773067766,1,-1,1,1
934,S000935,11,26.454545454545453,8.727272727272727,17.727272727272727,M0935,2024-01-25 08:00:04.000000,2024-01-25 08:01:30.000000,86.0,0.127906976744186,50,Suspicious,Bot,1,0,7.674418604651163,0.30761099365750527,-1,-0.711065401206769,1,-1,1,1
935,S000936,14,24.142857142857142,9.928571428571429,16.857142857142858,M0936,2024-01-24 07:00:13.000000,2024-01-24 07:01:55.000000,102.0,0.1372549019607843,50,Suspicious,Bot,-1,1,8.23529411764706,0.23669467787114845,-1,-0.713083913631185,1,-1,1,1
936,S000937,12,26.666666666666668,8.0,19.0,M0937,2024-01-22 23:00:13.000000,2024-01-22 23:02:00.000000,107.0,0.1121495327102803,50,Suspicious,Bot,1,0,6.728971962616822,0.24922118380062305,-1,-0.7126016139907908,1,-1,1,1
937,S000938,14,19.785714285714285,11.071428571428571,15.928571428571429,M0938,2024-01-08 19:00:13.000000,2024-01-08 19:02:01.000000,108.0,0.1296296296296296,50,Suspicious,Bot,-1,1,7.777777777777778,0.1832010582010582,-1,-0.717576405435798,1,-1,1,1
938,S000939,13,29.307692307692307,10.538461538461538,18.76923076923077,M0939,2024-01-24 01:00:10.000000,2024-01-24 01:01:49.000000,99.0,0.1313131313131313,50,Suspicious,Bot,-1,1,7.878787878787879,0.296037296037296,-1,-0.7127927121469195,1,-1,1,1
939,S000940,11,21.0,11.909090909090908,17.272727272727273,M0940,2024-01-03 07:00:10.000000,2024-01-03 07:01:35.000000,85.0,0.1294117647058823,50,Suspicious,Bot,-1,1,7.764705882352941,0.24705882352941178,-1,-0.7126016139907908,1,-1,1,1
940,S000941,9,26.0,8.333333333333334,19.33333333333333,M0941,2024-01-29 04:00:06.000000,2024-01-29 04:01:10.000000,64.0,0.140625,50,Suspicious,Bot,-1,1,8.4375,0.40625,-1,-0.710039487538568,1,-1,1,1
941,S000942,14,30.214285714285715,8.928571428571429,17.0,M0942,2024-01-26 13:00:06.000000,2024-01-26 13:02:14.000000,128.0,0.109375,50,Suspicious,Bot,-1,1,6.5625,0.23604910714285715,-1,-0.7137721545210102,1,-1,1,1
942,S000943,16,18.875,13.0,16.125,M0943,2024-01-28 15:00:09.000000,2024-01-28 15:02:47.000000,158.0,0.1012658227848101,50,Suspicious,Bot,-1,1,6.075949367088608,0.1194620253164557,-1,-0.7192776773067766,1,-1,1,1
943,S000944,14,24.571428571428573,11.5,22.0,M0944,2024-01-09 18:00:07.000000,2024-01-09 18:02:05.000000,118.0,0.1186440677966101,50,Suspicious,Bot,1,0,7.118644067796611,0.20823244552058112,-1,-0.7159919209945729,1,-1,1,1
944,S000945,12,27.416666666666668,10.5,16.25,M0945,2024-01-08 00:00:04.000000,2024-01-08 00:01:42.000000,98.0,0.1224489795918367,50,Suspicious,Bot,1,0,7.346938775510204,0.27976190476190477,-1,-0.7126016139907908,1,-1,1,1
945,S000946,10,33.5,9.0,16.5,M0946,2024-01-21 17:00:14.000000,2024-01-21 17:01:54.000000,100.0,0.1,50,Suspicious,Bot,-1,1,6.0,0.335,-1,-0.7105557105776648,1,-1,1,1
946,S000947,15,22.8,10.866666666666667,19.0,M0947,2024-01-30 13:00:03.000000,2024-01-30 13:01:41.000000,98.0,0.1530612244897959,50,Suspicious,Bot,-1,1,9.183673469387756,0.2326530612244898,-1,-0.7159919209945729,1,-1,1,1
947,S000948,9,24.22222222222222,8.444444444444445,17.333333333333332,M0948,2024-01-25 12:00:05.000000,2024-01-25 12:01:05.000000,60.0,0.15,50,Suspicious,Bot,-1,1,9.0,0.4037037037037037,-1,-0.7102797296726265,1,-1,1,1
948,S000949,11,18.454545454545453,11.818181818181818,16.363636363636363,M0949,2024-01-14 20:00:14.000000,2024-01-14 20:01:52.000000,98.0,0.1122448979591836,50,Suspicious,Bot,-1,1,6.73469387755102,0.1883116883116883,-1,-0.717576405435798,1,-1,1,1
949,S000950,17,24.647058823529413,9.235294117647058,18.88235294117647,M0950,2024-01-07 16:00:11.000000,2024-01-07 16:02:54.000000,163.0,0.1042944785276073,50,Suspicious,Bot,1,0,6.257668711656441,0.15120894983760377,-1,-0.7192776773067766,1,-1,1,1
950,S000951,11,32.54545454545455,13.818181818181818,19.363636363636363,M0951,2024-01-15 07:00:15.000000,2024-01-15 07:01:29.000000,74.0,0.1486486486486486,50,Suspicious,Bot,-1,1,8.91891891891892,0.43980343980343983,-1,-0.7119637021603847,1,-1,1,1
951,S000952,16,24.0625,9.5625,19.3125,M0952,2024-01-02 18:00:07.000000,2024-01-02 18:02:19.000000,132.0,0.1212121212121212,50,Suspicious,Bot,1,0,7.2727272727272725,0.18229166666666666,-1,-0.717576405435798,1,-1,1,1
952,S000953,13,17.307692307692307,10.23076923076923,19.07692307692308,M0953,2024-01-19 11:00:15.000000,2024-01-19 11:01:53.000000,98.0,0.1326530612244898,50,Suspicious,Bot,-1,1,7.959183673469388,0.17660910518053374,-1,-0.7170910672649584,1,-1,1,1
953,S000954,11,26.63636363636364,12.0,19.454545454545453,M0954,2024-01-22 12:00:11.000000,2024-01-22 12:01:40.000000,89.0,0.1235955056179775,50,Suspicious,Bot,-1,1,7.415730337078651,0.29928498467824316,-1,-0.712510158323819,1,-1,1,1
954,S000955,18,15.27777777777778,11.88888888888889,19.944444444444443,M0955,2024-01-15 11:00:11.000000,2024-01-15 11:02:24.000000,133.0,0.1353383458646616,50,Suspicious,Bot,-1,1,8.120300751879698,0.11487050960735173,-1,-0.7192776773067766,1,-1,1,1
955,S000956,10,30.1,10.0,19.2,M0956,2024-01-27 06:00:10.000000,2024-01-27 06:01:34.000000,84.0,0.119047619047619,50,Suspicious,Bot,1,0,7.142857142857143,0.35833333333333334,-1,-0.7105557105776648,1,-1,1,1
956,S000957,11,36.63636363636363,9.272727272727272,18.363636363636363,M0957,2024-01-24 21:00:03.000000,2024-01-24 21:01:55.000000,112.0,0.0982142857142857,35,Suspicious,Bot,-1,1,5.892857142857142,0.3271103896103896,-1,-0.7105058601530908,1,-1,1,1
957,S000958,16,27.5625,10.4375,18.9375,M0958,2024-01-05 21:00:13.000000,2024-01-05 21:02:45.000000,152.0,0.1052631578947368,50,Suspicious,Bot,-1,1,6.315789473684211,0.18133223684210525,-1,-0.717576405435798,1,-1,1,1
958,S000959,13,21.384615384615383,9.615384615384617,20.0,M0959,2024-01-27 22:00:13.000000,2024-01-27 22:01:40.000000,87.0,0.1494252873563218,50,Suspicious,Bot,-1,1,8.965517241379311,0.24580017683465957,-1,-0.7126016139907908,1,-1,1,1
959,S000960,18,30.38888888888889,9.27777777777778,18.166666666666668,M0960,2024-01-27 20:00:04.000000,2024-01-27 20:02:43.000000,159.0,0.1132075471698113,50,Suspicious,Bot,-1,1,6.7924528301886795,0.19112508735150244,-1,-0.717576405435798,1,-1,1,1
960,S000961,12,34.583333333333336,9.75,18.166666666666668,M0961,2024-01-30 18:00:04.000000,2024-01-30 18:01:46.000000,102.0,0.1176470588235294,50,Suspicious,Bot,-1,1,7.0588235294117645,0.33905228758169936,-1,-0.7105557105776648,1,-1,1,1
961,S000962,13,21.0,9.76923076923077,15.153846153846152,M0962,2024-01-15 06:00:14.000000,2024-01-15 06:02:14.000000,120.0,0.1083333333333333,50,Suspicious,Bot,-1,1,6.5,0.175,-1,-0.7170910672649584,1,-1,1,1
962,S000963,10,20.8,10.1,18.7,M0963,2024-01-07 16:00:14.000000,2024-01-07 16:02:02.000000,108.0,0.0925925925925925,50,Suspicious,Bot,-1,1,5.555555555555555,0.1925925925925926,-1,-0.717576405435798,1,-1,1,1
963,S000964,10,27.0,11.0,20.4,M0964,2024-01-30 04:00:04.000000,2024-01-30 04:01:45.000000,101.0,0.099009900990099,50,Suspicious,Bot,-1,1,5.9405940594059405,0.26732673267326734,-1,-0.7126016139907908,1,-1,1,1
964,S000965,14,25.571428571428573,10.571428571428571,15.357142857142858,M0965,2024-01-19 05:00:06.000000,2024-01-19 05:01:44.000000,98.0,0.1428571428571428,50,Suspicious,Bot,-1,1,8.571428571428571,0.26093294460641403,-1,-0.7126016139907908,1,-1,1,1
965,S000966,17,24.529411764705884,10.176470588235292,18.11764705882353,M0966,2024-01-14 12:00:10.000000,2024-01-14 12:02:22.000000,132.0,0.1287878787878787,50,Suspicious,Bot,1,0,7.727272727272727,0.18582887700534761,-1,-0.717576405435798,1,-1,1,1
966,S000967,13,25.07692307692308,9.692307692307692,13.846153846153848,M0967,2024-01-13 05:00:08.000000,2024-01-13 05:02:10.000000,122.0,0.1065573770491803,50,Suspicious,Bot,1,0,6.39344262295082,0.20554854981084492,-1,-0.7159919209945729,1,-1,1,1
967,S000968,8,25.125,5.5,20.0,M0968,2024-01-11 13:00:09.000000,2024-01-11 13:01:26.000000,77.0,0.1038961038961039,50,Suspicious,Bot,-1,1,6.233766233766233,0.3262987012987013,-1,-0.7105058601530908,1,-1,1,1
968,S000969,16,26.1875,10.125,22.125,M0969,2024-01-20 03:00:03.000000,2024-01-20 03:02:13.000000,130.0,0.123076923076923,50,Suspicious,Bot,1,0,7.384615384615385,0.2014423076923077,-1,-0.7178191976889298,1,-1,1,1
969,S000970,15,26.066666666666663,8.0,17.6,M0970,2024-01-24 14:00:06.000000,2024-01-24 14:02:02.000000,116.0,0.1293103448275862,50,Suspicious,Bot,1,0,7.758620689655173,0.22471264367816088,-1,-0.7159919209945729,1,-1,1,1
970,S000971,9,26.22222222222222,10.666666666666666,14.444444444444445,M0971,2024-01-24 09:00:05.000000,2024-01-24 09:01:08.000000,63.0,0.1428571428571428,50,Suspicious,Bot,-1,1,8.571428571428571,0.41622574955908287,-1,-0.7112415113441245,1,-1,1,1
971,S000972,12,30.25,10.333333333333334,13.083333333333334,M0972,2024-01-28 15:00:03.000000,2024-01-28 15:02:01.000000,118.0,0.1016949152542373,50,Suspicious,Bot,-1,1,6.101694915254238,0.2563559322033898,-1,-0.7126016139907908,1,-1,1,1
972,S000973,18,19.444444444444443,12.38888888888889,19.166666666666668,M0973,2024-01-13 15:00:09.000000,2024-01-13 15:02:26.000000,137.0,0.1313868613138686,50,Suspicious,Bot,-1,1,7.883211678832117,0.1419302514193025,-1,-0.7192776773067766,1,-1,1,1
973,S000974,10,22.0,9.1,15.9,M0974,2024-01-08 08:00:10.000000,2024-01-08 08:01:42.000000,92.0,0.108695652173913,50,Suspicious,Bot,1,0,6.521739130434782,0.2391304347826087,-1,-0.7126016139907908,1,-1,1,1
974,S000975,14,22.928571428571427,9.0,16.214285714285715,M0975,2024-01-26 13:00:13.000000,2024-01-26 13:02:22.000000,129.0,0.1085271317829457,50,Suspicious,Bot,1,0,6.511627906976744,0.1777408637873754,-1,-0.717576405435798,1,-1,1,1
975,S000976,8,14.875,14.25,16.75,M0976,2024-01-04 02:00:13.000000,2024-01-04 02:01:11.000000,58.0,0.1379310344827586,50,Suspicious,Bot,-1,1,8.275862068965518,0.25646551724137934,-1,-0.7126016139907908,1,-1,1,1
976,S000977,15,33.53333333333333,11.733333333333333,18.666666666666668,M0977,2024-01-07 18:00:05.000000,2024-01-07 18:02:17.000000,132.0,0.1136363636363636,50,Suspicious,Bot,-1,1,6.8181818181818175,0.254040404040404,-1,-0.7126016139907908,1,-1,1,1
977,S000978,11,20.363636363636363,9.545454545454543,15.454545454545457,M0978,2024-01-15 13:00:06.000000,2024-01-15 13:01:42.000000,96.0,0.1145833333333333,50,Suspicious,Bot,-1,1,6.875,0.21212121212121213,-1,-0.7159919209945729,1,-1,1,1
978,S000979,11,22.0,12.727272727272728,16.181818181818183,M0979,2024-01-08 19:00:09.000000,2024-01-08 19:01:37.000000,88.0,0.125,50,Suspicious,Bot,-1,1,7.500000000000001,0.25,-1,-0.7126016139907908,1,-1,1,1
979,S000980,14,24.5,7.071428571428571,13.214285714285714,M0980,2024-01-17 21:00:09.000000,2024-01-17 21:02:19.000000,130.0,0.1076923076923077,50,Suspicious,Bot,-1,1,6.461538461538462,0.18846153846153846,-1,-0.717576405435798,1,-1,1,1
980,S000981,12,30.166666666666668,8.5,21.25,M0981,2024-01-14 23:00:11.000000,2024-01-14 23:01:46.000000,95.0,0.1263157894736842,50,Suspicious,Bot,-1,1,7.578947368421053,0.3175438596491228,-1,-0.7105844668023561,1,-1,1,1
981,S000982,15,24.4,10.2,12.533333333333331,M0982,2024-01-05 22:00:15.000000,2024-01-05 22:02:08.000000,113.0,0.1327433628318584,50,Suspicious,Bot,1,0,7.964601769911504,0.215929203539823,-1,-0.7159919209945729,1,-1,1,1
982,S000983,13,22.46153846153846,9.23076923076923,15.23076923076923,M0983,2024-01-02 23:00:12.000000,2024-01-02 23:02:06.000000,114.0,0.1140350877192982,50,Suspicious,Bot,1,0,6.842105263157895,0.19703103913630227,-1,-0.7178191976889298,1,-1,1,1
983,S000984,18,20.88888888888889,7.5,17.61111111111111,M0984,2024-01-22 03:00:04.000000,2024-01-22 03:02:24.000000,140.0,0.1285714285714285,50,Suspicious,Bot,-1,1,7.7142857142857135,0.1492063492063492,-1,-0.7192776773067766,1,-1,1,1
984,S000985,13,22.0,10.076923076923077,17.692307692307693,M0985,2024-01-11 10:00:07.000000,2024-01-11 10:01:28.000000,81.0,0.1604938271604938,50,Suspicious,Bot,-1,1,9.62962962962963,0.2716049382716049,-1,-0.7126016139907908,1,-1,1,1
985,S000986,14,29.142857142857142,7.714285714285714,18.714285714285715,M0986,2024-01-12 21:00:07.000000,2024-01-12 21:02:17.000000,130.0,0.1076923076923077,50,Suspicious,Bot,-1,1,6.461538461538462,0.22417582417582418,-1,-0.7159919209945729,1,-1,1,1
986,S000987,11,31.09090909090909,9.545454545454543,18.727272727272727,M0987,2024-01-30 22:00:03.000000,2024-01-30 22:01:27.000000,84.0,0.1309523809523809,50,Suspicious,Bot,-1,1,7.857142857142858,0.37012987012987014,-1,-0.7100751209063224,1,-1,1,1
987,S000988,10,31.9,7.2,15.3,M0988,2024-01-20 01:00:14.000000,2024-01-20 01:01:36.000000,82.0,0.1219512195121951,50,Suspicious,Bot,-1,1,7.317073170731708,0.3890243902439024,-1,-0.7107604578263025,1,-1,1,1
988,S000989,15,27.666666666666668,10.266666666666667,17.4,M0989,2024-01-21 17:00:11.000000,2024-01-21 17:02:20.000000,129.0,0.1162790697674418,50,Suspicious,Bot,1,0,6.976744186046512,0.2144702842377261,-1,-0.7159919209945729,1,-1,1,1
989,S000990,10,25.6,8.6,15.1,M0990,2024-01-29 15:00:10.000000,2024-01-29 15:01:23.000000,73.0,0.136986301369863,50,Suspicious,Bot,-1,1,8.219178082191782,0.3506849315068493,-1,-0.7107961273759874,1,-1,1,1
990,S000991,16,22.4375,12.25,18.4375,M0991,2024-01-02 10:00:03.000000,2024-01-02 10:01:47.000000,104.0,0.1538461538461538,50,Suspicious,Bot,-1,1,9.23076923076923,0.21574519230769232,-1,-0.7159919209945729,1,-1,1,1
991,S000992,8,31.0,7.375,22.5,M0992,2024-01-01 15:00:06.000000,2024-01-01 15:01:24.000000,78.0,0.1025641025641025,50,Suspicious,Bot,-1,1,6.153846153846153,0.3974358974358974,-1,-0.7107604578263025,1,-1,1,1
992,S000993,9,24.444444444444443,8.444444444444445,16.0,M0993,2024-01-13 13:00:10.000000,2024-01-13 13:01:21.000000,71.0,0.1267605633802817,50,Suspicious,Bot,1,0,7.605633802816901,0.3442879499217527,-1,-0.7107961273759874,1,-1,1,1
993,S000994,18,24.444444444444443,9.38888888888889,16.88888888888889,M0994,2024-01-25 09:00:15.000000,2024-01-25 09:02:19.000000,124.0,0.1451612903225806,50,Suspicious,Bot,-1,1,8.709677419354838,0.1971326164874552,-1,-0.7178191976889298,1,-1,1,1
994,S000995,18,20.77777777777778,10.5,17.27777777777778,M0995,2024-01-16 18:00:03.000000,2024-01-16 18:02:02.000000,119.0,0.1512605042016806,50,Suspicious,Bot,-1,1,9.07563025210084,0.17460317460317462,-1,-0.7170910672649584,1,-1,1,1
995,S000996,16,23.1875,8.625,19.3125,M0996,2024-01-04 19:00:08.000000,2024-01-04 19:02:10.000000,122.0,0.1311475409836065,50,Suspicious,Bot,-1,1,7.868852459016394,0.19006147540983606,-1,-0.717576405435798,1,-1,1,1
996,S000997,18,28.33333333333333,12.055555555555555,15.944444444444445,M0997,2024-01-12 14:00:15.000000,2024-01-12 14:02:58.000000,163.0,0.1104294478527607,50,Suspicious,Bot,-1,1,6.625766871165644,0.17382413087934556,-1,-0.7170910672649584,1,-1,1,1
997,S000998,11,28.63636363636364,9.636363636363637,20.90909090909091,M0998,2024-01-27 01:00:03.000000,2024-01-27 01:01:47.000000,104.0,0.1057692307692307,50,Suspicious,Bot,-1,1,6.346153846153846,0.27534965034965037,-1,-0.7126016139907908,1,-1,1,1
998,S000999,15,32.2,11.533333333333331,17.4,M0999,2024-01-14 16:00:13.000000,2024-01-14 16:02:28.000000,135.0,0.1111111111111111,50,Suspicious,Bot,-1,1,6.666666666666667,0.23851851851851855,-1,-0.7126016139907908,1,-1,1,1
999,S001000,16,30.9375,10.0,16.75,M1000,2024-01-12 06:00:03.000000,2024-01-12 06:02:12.000000,129.0,0.1240310077519379,50,Suspicious,Bot,-1,1,7.441860465116279,0.23982558139534885,-1,-0.7126016139907908,1,-1,1,1
1000,S001001,17,28.647058823529413,8.941176470588236,17.294117647058822,M1001,2024-01-12 21:00:13.000000,2024-01-12 21:02:41.000000,148.0,0.1148648648648648,50,Suspicious,Bot,1,0,6.891891891891891,0.19356120826709064,-1,-0.717576405435798,1,-1,1,1
1001,S001002,14,26.5,11.928571428571429,18.785714285714285,M1002,2024-01-04 04:00:08.000000,2024-01-04 04:02:24.000000,136.0,0.1029411764705882,50,Suspicious,Bot,-1,1,6.176470588235294,0.1948529411764706,-1,-0.717576405435798,1,-1,1,1
1002,S001003,16,18.5,7.125,18.1875,M1003,2024-01-29 09:00:07.000000,2024-01-29 09:02:17.000000,130.0,0.123076923076923,50,Suspicious,Bot,-1,1,7.384615384615385,0.1423076923076923,-1,-0.7192776773067766,1,-1,1,1
1003,S001004,8,16.75,5.625,15.5,M1004,2024-01-04 13:00:04.000000,2024-01-04 13:01:07.000000,63.0,0.1269841269841269,50,Suspicious,Bot,-1,1,7.619047619047619,0.26587301587301587,-1,-0.7126016139907908,1,-1,1,1
1004,S001005,13,34.0,12.076923076923077,18.23076923076923,M1005,2024-01-04 12:00:12.000000,2024-01-04 12:02:03.000000,111.0,0.1171171171171171,50,Suspicious,Bot,-1,1,7.027027027027026,0.3063063063063063,-1,-0.711065401206769,1,-1,1,1
1005,S001006,14,26.857142857142858,8.642857142857142,18.428571428571427,M1006,2024-01-05 03:00:12.000000,2024-01-05 03:02:13.000000,121.0,0.1157024793388429,50,Suspicious,Bot,1,0,6.9421487603305785,0.22195985832349469,-1,-0.7159919209945729,1,-1,1,1
1006,S001007,16,20.5,7.8125,17.1875,M1007,2024-01-29 03:00:11.000000,2024-01-29 03:02:38.000000,147.0,0.1088435374149659,50,Suspicious,Bot,-1,1,6.530612244897958,0.13945578231292516,-1,-0.7192776773067766,1,-1,1,1
1007,S001008,10,29.0,10.6,18.6,M1008,2024-01-16 11:00:11.000000,2024-01-16 11:01:36.000000,85.0,0.1176470588235294,50,Suspicious,Bot,1,0,7.0588235294117645,0.3411764705882353,-1,-0.7105557105776648,1,-1,1,1
1008,S001009,6,63.16666666666666,57.16666666666666,53.16666666666666,A1009,2024-01-29 01:03:40.000000,2024-01-29 01:05:20.000000,100.0,0.06,0,Human,Bot,-1,1,3.5999999999999996,0.6316666666666666,-1,-0.6613663338376494,1,-1,1,1
1009,S001010,14,62.57142857142857,42.785714285714285,52.57142857142857,A1010,2024-01-15 19:06:00.000000,2024-01-15 19:10:20.000000,260.0,0.0538461538461538,0,Human,Bot,-1,1,3.230769230769231,0.24065934065934066,-1,-0.5781773754192693,1,-1,1,1
1010,S001011,11,56.18181818181818,47.36363636363637,41.27272727272727,A1011,2024-01-21 01:06:26.000000,2024-01-21 01:09:46.000000,200.0,0.055,0,Human,Bot,-1,1,3.3,0.2809090909090909,-1,-0.58496898243916,1,1,0,1
1011,S001012,8,51.875,45.125,47.375,A1012,2024-01-19 23:03:04.000000,2024-01-19 23:05:24.000000,140.0,0.0571428571428571,0,Human,Bot,-1,1,3.4285714285714284,0.3705357142857143,-1,-0.6375950175322617,1,-1,1,1
1012,S001013,6,59.16666666666666,46.0,56.0,A1013,2024-01-01 22:02:49.000000,2024-01-01 22:04:29.000000,100.0,0.06,0,Human,Bot,-1,1,3.5999999999999996,0.5916666666666666,-1,-0.6557948135499266,1,-1,1,1
1013,S001014,6,56.0,47.0,58.16666666666666,A1014,2024-01-26 17:02:48.000000,2024-01-26 17:04:28.000000,100.0,0.06,0,Human,Bot,-1,1,3.5999999999999996,0.56,-1,-0.662628955968929,1,-1,1,1
1014,S001015,12,56.66666666666666,43.16666666666666,44.5,A1015,2024-01-09 20:07:55.000000,2024-01-09 20:11:35.000000,220.0,0.0545454545454545,0,Human,Bot,-1,1,3.272727272727273,0.2575757575757575,-1,-0.5929887255992952,1,1,0,1
1015,S001016,14,58.85714285714285,47.57142857142857,45.92857142857143,A1016,2024-01-11 11:07:52.000000,2024-01-11 11:12:12.000000,260.0,0.0538461538461538,0,Human,Bot,1,0,3.230769230769231,0.22637362637362635,-1,-0.5724828697473997,1,1,0,1
1016,S001017,14,59.785714285714285,42.42857142857143,57.85714285714285,A1017,2024-01-18 00:07:17.000000,2024-01-18 00:11:37.000000,260.0,0.0538461538461538,0,Human,Bot,-1,1,3.230769230769231,0.22994505494505493,-1,-0.5748565426774307,1,1,0,1
1017,S001018,10,67.9,47.4,45.6,A1018,2024-01-18 16:04:45.000000,2024-01-18 16:07:45.000000,180.0,0.0555555555555555,0,Human,Bot,-1,1,3.3333333333333335,0.37722222222222224,-1,-0.6022446264840209,1,-1,1,1
1018,S001019,9,55.66666666666666,50.22222222222222,59.333333333333336,A1019,2024-01-11 18:04:26.000000,2024-01-11 18:07:06.000000,160.0,0.05625,0,Human,Bot,-1,1,3.375,0.3479166666666666,-1,-0.6039614101283568,1,1,0,1
1019,S001020,14,55.71428571428572,52.285714285714285,51.0,A1020,2024-01-15 06:07:13.000000,2024-01-15 06:11:33.000000,260.0,0.0538461538461538,0,Human,Bot,-1,1,3.230769230769231,0.21428571428571433,-1,-0.6048506912766373,1,1,0,1
1020,S001021,12,64.16666666666667,51.16666666666666,41.333333333333336,A1021,2024-01-01 04:06:00.000000,2024-01-01 04:09:40.000000,220.0,0.0545454545454545,0,Human,Bot,1,0,3.272727272727273,0.2916666666666667,-1,-0.5871136253304252,1,1,0,1
1021,S001022,7,62.85714285714285,52.85714285714285,41.71428571428572,A1022,2024-01-25 07:02:52.000000,2024-01-25 07:04:52.000000,120.0,0.0583333333333333,0,Human,Bot,-1,1,3.5,0.5238095238095237,-1,-0.6258563201324719,1,1,0,1
